Store,Date,Sales
05,2015-04-22,7786.55
06,2015-04-22,8196.28
07,2015-04-22,12820.64
08,2015-04-22,4721.88
10,2015-04-22,6226.97
09,2015-04-22,3503.39
01,2015-04-21,13018.22
02,2015-04-21,9124.75
03,2015-04-21,2855.26
04,2015-04-21,4684.1
05,2015-04-21,8602.39
06,2015-04-21,7805.66
07,2015-04-21,12411.11
08,2015-04-21,4568.84
10,2015-04-21,6210.24
09,2015-04-21,2961.86
01,2015-04-20,12607.9
02,2015-04-20,9645.24
03,2015-04-20,2937.54
04,2015-04-20,4527.25
05,2015-04-20,9046.22
06,2015-04-20,8767.84
07,2015-04-20,13565.21
08,2015-04-20,5208.66
10,2015-04-20,6898.81
09,2015-04-20,3867.77
01,2015-04-19,7904.4
02,2015-04-19,-38.69
03,2015-04-19,108.45
04,2015-04-19,-81.14
05,2015-04-19,-6.32
06,2015-04-19,-127.77
07,2015-04-19,2.97
08,2015-04-19,119.09
10,2015-04-19,89.12
09,2015-04-19,65.41
01,2015-04-18,8975.53
02,2015-04-18,12812.5
03,2015-04-18,2031.04
04,2015-04-18,4332.42
05,2015-04-18,9666.77
06,2015-04-18,9624.71
07,2015-04-18,17328.02
08,2015-04-18,6468.34
10,2015-04-18,8908.25
09,2015-04-18,4574.26
01,2015-04-17,18259.87
02,2015-04-17,13483.69
03,2015-04-17,4502.8
04,2015-04-17,7105.86
05,2015-04-17,10261.38
06,2015-04-17,10713.48
07,2015-04-17,18098.53
08,2015-04-17,6780.35
10,2015-04-17,8556.88
09,2015-04-17,4312.73
01,2015-04-16,18022.08
02,2015-04-16,12555.21
03,2015-04-16,4288.84
04,2015-04-16,7180.05
05,2015-04-16,11015.48
06,2015-04-16,10486.56
07,2015-04-16,17332.92
08,2015-04-16,6728.54
10,2015-04-16,10243.29
09,2015-04-16,4308.82
01,2015-04-15,17442.16
02,2015-04-15,13066.3
03,2015-04-15,3595.21
04,2015-04-15,6601.64
05,2015-04-15,10405.37
06,2015-04-15,10921.56
07,2015-04-15,16793.81
08,2015-04-15,6225.6
10,2015-04-15,9731.24
09,2015-04-15,3532.97
01,2015-04-14,19237.29
02,2015-04-14,13725.55
03,2015-04-14,4328.69
04,2015-04-14,7313.33
05,2015-04-14,12997.26
06,2015-04-14,11994.05
07,2015-04-14,18200.47
08,2015-04-14,7647.46
10,2015-04-14,10027.35
09,2015-04-14,4531.57
01,2015-04-13,22975.3
02,2015-04-13,16589.26
03,2015-04-13,4886.17
04,2015-04-13,9760.11
05,2015-04-13,14310.98
06,2015-04-13,13164.82
07,2015-04-13,20997.53
08,2015-04-13,8169.46
10,2015-04-13,13326.36
09,2015-04-13,6291.64
01,2015-04-12,8006.09
02,2015-04-12,-9.18
03,2015-04-12,112.63
04,2015-04-12,15.41
05,2015-04-12,26.61
06,2015-04-12,23.49
07,2015-04-12,-21.09
08,2015-04-12,123.73
10,2015-04-12,-5.95
09,2015-04-12,-9.96
01,2015-04-11,9501.62
02,2015-04-11,11746.18
03,2015-04-11,2238.2
04,2015-04-11,4753.55
05,2015-04-11,10411.41
06,2015-04-11,9296.48
07,2015-04-11,17332.49
08,2015-04-11,6710.02
10,2015-04-11,7861.21
09,2015-04-11,3754.25
01,2015-04-10,11824.26
02,2015-04-10,10799.64
03,2015-04-10,2788.11
04,2015-04-10,4417.41
05,2015-04-10,8430.83
06,2015-04-10,8363.12
07,2015-04-10,15332.94
08,2015-04-10,5720.38
10,2015-04-10,7299.72
09,2015-04-10,3911.77
01,2015-04-09,13183.47
02,2015-04-09,11076.82
03,2015-04-09,3060.61
04,2015-04-09,5428.67
05,2015-04-09,9319.03
06,2015-04-09,9432.72
07,2015-04-09,15654.49
08,2015-04-09,6732.85
10,2015-04-09,8405.75
09,2015-04-09,3815.79
01,2015-04-08,13383.62
02,2015-04-08,11626.87
03,2015-04-08,2838.37
04,2015-04-08,4758.49
05,2015-04-08,9119.0
06,2015-04-08,9816.88
07,2015-04-08,15324.34
08,2015-04-08,5996.22
10,2015-04-08,8257.28
09,2015-04-08,3560.84
01,2015-04-07,13987.63
02,2015-04-07,12767.15
03,2015-04-07,3434.07
04,2015-04-07,5402.03
05,2015-04-07,10151.82
06,2015-04-07,9626.86
07,2015-04-07,18084.21
08,2015-04-07,7548.08
10,2015-04-07,8487.77
09,2015-04-07,4301.76
01,2015-04-06,8529.29
02,2015-04-06,-38.96
03,2015-04-06,-0.54
04,2015-04-06,-98.04
05,2015-04-06,128.83
06,2015-04-06,-97.22
07,2015-04-06,-10.7
08,2015-04-06,61.88
10,2015-04-06,-81.32
09,2015-04-06,-143.82
01,2015-04-05,6880.84
02,2015-04-05,182.56
03,2015-04-05,-116.76
04,2015-04-05,125.0
05,2015-04-05,59.81
06,2015-04-05,296.24
07,2015-04-05,-126.69
08,2015-04-05,-95.61
10,2015-04-05,182.46
09,2015-04-05,-65.0
01,2015-04-04,11103.41
02,2015-04-04,17717.27
03,2015-04-04,3024.18
04,2015-04-04,7216.52
05,2015-04-04,12796.59
06,2015-04-04,12097.0
07,2015-04-04,22796.2
08,2015-04-04,9339.55
10,2015-04-04,12507.45
09,2015-04-04,5495.59
01,2015-04-03,7918.11
02,2015-04-03,86.72
03,2015-04-03,40.12
04,2015-04-03,-85.75
05,2015-04-03,-136.29
06,2015-04-03,-40.28
07,2015-04-03,147.6
08,2015-04-03,31.51
10,2015-04-03,2.44
09,2015-04-03,-60.13
01,2015-04-02,20969.8
02,2015-04-02,17951.14
03,2015-04-02,5923.93
04,2015-04-02,9141.71
05,2015-04-02,14746.46
06,2015-04-02,14027.56
07,2015-04-02,22064.17
08,2015-04-02,9716.99
10,2015-04-02,12095.16
09,2015-04-02,5539.76
01,2015-04-01,19326.81
02,2015-04-01,17076.2
03,2015-04-01,4935.68
04,2015-04-01,8646.61
05,2015-04-01,15889.79
06,2015-04-01,13398.34
07,2015-04-01,20402.87
08,2015-04-01,9881.98
10,2015-04-01,10535.43
09,2015-04-01,5364.14
01,2015-03-31,23213.07
02,2015-03-31,15632.29
03,2015-03-31,4983.43
04,2015-03-31,8783.55
05,2015-03-31,15595.39
06,2015-03-31,11651.02
07,2015-03-31,25226.99
08,2015-03-31,9281.28
10,2015-03-31,11431.39
09,2015-03-31,6853.29
01,2015-03-30,26625.11
02,2015-03-30,18028.75
03,2015-03-30,5971.29
04,2015-03-30,10799.56
05,2015-03-30,16684.41
06,2015-03-30,12475.05
07,2015-03-30,25590.84
08,2015-03-30,9636.51
10,2015-03-30,13356.61
09,2015-03-30,5755.57
01,2015-03-29,7331.21
02,2015-03-29,-131.73
03,2015-03-29,104.13
04,2015-03-29,-100.86
05,2015-03-29,-22.16
06,2015-03-29,-74.93
07,2015-03-29,69.99
08,2015-03-29,-163.94
10,2015-03-29,-97.27
09,2015-03-29,-152.68
01,2015-03-28,9035.67
02,2015-03-28,12697.05
03,2015-03-28,2589.11
04,2015-03-28,5189.37
05,2015-03-28,9896.35
06,2015-03-28,8480.26
07,2015-03-28,15261.08
08,2015-03-28,7238.61
10,2015-03-28,9230.03
09,2015-03-28,2817.64
01,2015-03-27,12364.98
02,2015-03-27,9625.13
03,2015-03-27,3197.23
04,2015-03-27,4523.07
05,2015-03-27,7967.24
06,2015-03-27,7799.49
07,2015-03-27,12586.58
08,2015-03-27,4624.52
10,2015-03-27,5480.14
09,2015-03-27,3563.23
01,2015-03-26,12656.89
02,2015-03-26,9437.13
03,2015-03-26,2925.03
04,2015-03-26,4861.69
05,2015-03-26,7664.14
06,2015-03-26,8159.24
07,2015-03-26,12628.42
08,2015-03-26,4759.5
10,2015-03-26,6215.36
09,2015-03-26,2919.55
01,2015-03-25,12048.27
02,2015-03-25,8692.53
03,2015-03-25,3108.2
04,2015-03-25,4556.81
05,2015-03-25,7396.51
06,2015-03-25,8164.28
07,2015-03-25,11748.32
08,2015-03-25,4753.97
10,2015-03-25,5955.99
09,2015-03-25,3146.12
01,2015-03-24,12046.75
02,2015-03-24,8260.56
03,2015-03-24,2938.02
04,2015-03-24,5161.88
05,2015-03-24,7777.08
06,2015-03-24,8085.97
07,2015-03-24,13097.47
08,2015-03-24,5130.82
10,2015-03-24,6236.17
09,2015-03-24,3441.68
01,2015-03-23,12882.68
02,2015-03-23,10291.13
03,2015-03-23,2918.1
04,2015-03-23,4997.19
05,2015-03-23,8706.17
06,2015-03-23,8913.11
07,2015-03-23,14677.25
08,2015-03-23,5713.37
10,2015-03-23,7133.33
09,2015-03-23,3808.67
01,2015-03-22,8794.9
02,2015-03-22,46.2
03,2015-03-22,-17.8
04,2015-03-22,-125.43
05,2015-03-22,-90.3
06,2015-03-22,-53.59
07,2015-03-22,-147.47
08,2015-03-22,122.7
10,2015-03-22,73.1
09,2015-03-22,129.78
01,2015-03-21,8993.68
02,2015-03-21,11191.86
03,2015-03-21,2052.24
04,2015-03-21,4345.62
05,2015-03-21,9369.5
06,2015-03-21,7903.74
07,2015-03-21,17555.71
08,2015-03-21,6573.27
10,2015-03-21,7144.74
09,2015-03-21,3175.99
01,2015-03-20,17548.76
02,2015-03-20,12624.71
03,2015-03-20,3726.14
04,2015-03-20,6217.89
05,2015-03-20,10236.5
06,2015-03-20,9782.41
07,2015-03-20,17721.16
08,2015-03-20,6296.21
10,2015-03-20,8069.47
09,2015-03-20,4331.82
01,2015-03-19,16932.07
02,2015-03-19,11516.03
03,2015-03-19,3673.55
04,2015-03-19,6170.77
05,2015-03-19,10499.31
06,2015-03-19,10490.34
07,2015-03-19,16750.32
08,2015-03-19,6722.24
10,2015-03-19,8721.25
09,2015-03-19,3979.17
01,2015-03-18,17210.8
02,2015-03-18,13277.13
03,2015-03-18,3657.5
04,2015-03-18,6675.2
05,2015-03-18,11830.91
06,2015-03-18,11220.95
07,2015-03-18,16599.59
08,2015-03-18,6382.93
10,2015-03-18,9175.4
09,2015-03-18,4219.36
01,2015-03-17,19335.36
02,2015-03-17,14028.21
03,2015-03-17,4631.48
04,2015-03-17,7772.76
05,2015-03-17,13498.87
06,2015-03-17,11181.52
07,2015-03-17,18793.53
08,2015-03-17,7831.16
10,2015-03-17,9926.21
09,2015-03-17,4781.3
01,2015-03-16,22199.93
02,2015-03-16,17563.87
03,2015-03-16,5470.0
04,2015-03-16,9421.73
05,2015-03-16,14660.22
06,2015-03-16,12781.84
07,2015-03-16,20351.64
08,2015-03-16,9146.63
10,2015-03-16,13868.3
09,2015-03-16,6395.25
01,2015-03-15,8734.88
02,2015-03-15,175.11
03,2015-03-15,163.51
04,2015-03-15,-7.61
05,2015-03-15,-72.62
06,2015-03-15,59.59
07,2015-03-15,37.96
08,2015-03-15,108.45
10,2015-03-15,-30.99
09,2015-03-15,49.33
01,2015-03-14,9085.32
02,2015-03-14,12271.77
03,2015-03-14,2260.6
04,2015-03-14,4944.39
05,2015-03-14,10175.96
06,2015-03-14,8187.08
07,2015-03-14,17303.01
08,2015-03-14,6460.14
10,2015-03-14,7769.2
09,2015-03-14,2960.34
01,2015-03-13,13065.65
02,2015-03-13,8751.84
03,2015-03-13,2988.03
04,2015-03-13,4272.35
05,2015-03-13,8281.79
06,2015-03-13,8545.56
07,2015-03-13,14067.78
08,2015-03-13,5385.05
10,2015-03-13,6306.19
09,2015-03-13,3690.87
01,2015-03-12,12103.25
02,2015-03-12,9735.09
03,2015-03-12,2804.97
04,2015-03-12,5181.47
05,2015-03-12,8499.78
06,2015-03-12,9062.1
07,2015-03-12,12286.31
08,2015-03-12,5151.58
10,2015-03-12,7537.85
09,2015-03-12,3481.25
01,2015-03-11,11874.4
02,2015-03-11,9490.41
03,2015-03-11,3281.19
04,2015-03-11,4547.71
05,2015-03-11,7397.64
06,2015-03-11,8317.98
07,2015-03-11,12791.06
08,2015-03-11,4959.33
10,2015-03-11,7298.33
09,2015-03-11,3557.81
01,2015-03-10,12437.21
02,2015-03-10,7915.07
03,2015-03-10,2494.03
04,2015-03-10,5166.22
05,2015-03-10,7753.67
06,2015-03-10,8095.47
07,2015-03-10,12714.83
08,2015-03-10,4771.14
10,2015-03-10,6290.43
09,2015-03-10,3624.33
01,2015-03-09,12602.26
02,2015-03-09,10578.77
03,2015-03-09,3535.32
04,2015-03-09,5699.2
05,2015-03-09,8577.27
06,2015-03-09,8585.84
07,2015-03-09,13714.16
08,2015-03-09,5715.56
10,2015-03-09,6202.06
09,2015-03-09,3744.11
01,2015-03-08,8778.23
02,2015-03-08,-152.98
03,2015-03-08,5.61
04,2015-03-08,166.24
05,2015-03-08,-32.71
06,2015-03-08,80.85
07,2015-03-08,119.71
08,2015-03-08,-105.82
10,2015-03-08,-193.55
09,2015-03-08,32.59
01,2015-03-07,10745.83
02,2015-03-07,11955.99
03,2015-03-07,2206.89
04,2015-03-07,5242.07
05,2015-03-07,10187.1
06,2015-03-07,9750.94
07,2015-03-07,18867.03
08,2015-03-07,7084.06
10,2015-03-07,9098.94
09,2015-03-07,3103.15
01,2015-03-06,16741.31
02,2015-03-06,13191.02
03,2015-03-06,3849.11
04,2015-03-06,6763.52
05,2015-03-06,11618.39
06,2015-03-06,10407.15
07,2015-03-06,17355.67
08,2015-03-06,7101.16
10,2015-03-06,8158.43
09,2015-03-06,4983.4
01,2015-03-05,16345.3
02,2015-03-05,12735.86
03,2015-03-05,4311.59
04,2015-03-05,7085.82
05,2015-03-05,11841.87
06,2015-03-05,10787.88
07,2015-03-05,17174.3
08,2015-03-05,7206.87
10,2015-03-05,9644.06
09,2015-03-05,4905.1
01,2015-03-04,18484.3
02,2015-03-04,13483.73
03,2015-03-04,3714.6
04,2015-03-04,7231.86
05,2015-03-04,11638.95
06,2015-03-04,10434.49
07,2015-03-04,16678.58
08,2015-03-04,6719.42
10,2015-03-04,9787.55
09,2015-03-04,4378.89
01,2015-03-03,20877.12
02,2015-03-03,13169.77
03,2015-03-03,4310.4
04,2015-03-03,8691.93
05,2015-03-03,14199.58
06,2015-03-03,11062.27
07,2015-03-03,17740.24
08,2015-03-03,7406.21
10,2015-03-03,9950.84
09,2015-03-03,4689.02
01,2015-03-02,22003.82
02,2015-03-02,15969.04
03,2015-03-02,5273.4
04,2015-03-02,10165.66
05,2015-03-02,16552.68
06,2015-03-02,12296.51
07,2015-03-02,20452.03
08,2015-03-02,9750.69
10,2015-03-02,13278.57
09,2015-03-02,6841.97
01,2015-03-01,9876.11
02,2015-03-01,80.61
03,2015-03-01,7.95
04,2015-03-01,58.31
05,2015-03-01,140.25
06,2015-03-01,-73.42
07,2015-03-01,-139.17
08,2015-03-01,-111.32
10,2015-03-01,138.02
09,2015-03-01,-49.85
01,2015-02-28,11060.7
02,2015-02-28,14678.28
03,2015-02-28,2598.59
04,2015-02-28,6619.37
05,2015-02-28,11282.9
06,2015-02-28,10485.43
07,2015-02-28,20621.58
08,2015-02-28,8381.42
10,2015-02-28,9367.35
09,2015-02-28,4003.5
01,2015-02-27,15691.58
02,2015-02-27,10947.32
03,2015-02-27,3466.51
04,2015-02-27,6533.89
05,2015-02-27,9143.32
06,2015-02-27,10114.92
07,2015-02-27,17908.25
08,2015-02-27,6723.92
10,2015-02-27,6857.1
09,2015-02-27,5037.29
01,2015-02-26,11780.86
02,2015-02-26,8656.45
03,2015-02-26,2997.95
04,2015-02-26,5262.62
05,2015-02-26,7769.16
06,2015-02-26,9060.06
07,2015-02-26,13511.34
08,2015-02-26,5882.09
10,2015-02-26,6103.91
09,2015-02-26,3257.74
01,2015-02-25,12344.49
02,2015-02-25,9193.29
03,2015-02-25,2518.35
04,2015-02-25,4403.55
05,2015-02-25,8084.45
06,2015-02-25,7614.01
07,2015-02-25,11512.7
08,2015-02-25,4547.75
10,2015-02-25,6101.28
09,2015-02-25,2926.75
01,2015-02-24,11552.45
02,2015-02-24,8049.51
03,2015-02-24,2882.78
04,2015-02-24,4552.19
05,2015-02-24,7475.32
06,2015-02-24,7246.08
07,2015-02-24,11495.84
08,2015-02-24,4615.98
10,2015-02-24,5797.28
09,2015-02-24,3180.23
01,2015-02-23,12699.65
02,2015-02-23,8708.33
03,2015-02-23,2657.96
04,2015-02-23,4517.43
05,2015-02-23,7579.42
06,2015-02-23,7754.9
07,2015-02-23,11475.81
08,2015-02-23,4257.34
10,2015-02-23,5193.0
09,2015-02-23,3367.96
01,2015-02-22,7824.57
02,2015-02-22,148.69
03,2015-02-22,32.67
04,2015-02-22,-20.35
05,2015-02-22,-137.82
06,2015-02-22,-38.09
07,2015-02-22,76.0
08,2015-02-22,29.41
10,2015-02-22,25.12
09,2015-02-22,35.92
01,2015-02-21,8882.06
02,2015-02-21,12248.14
03,2015-02-21,2182.73
04,2015-02-21,4386.13
05,2015-02-21,8488.53
06,2015-02-21,7936.09
07,2015-02-21,17062.71
08,2015-02-21,5885.11
10,2015-02-21,7559.16
09,2015-02-21,2473.94
01,2015-02-20,16246.55
02,2015-02-20,11579.59
03,2015-02-20,4332.51
04,2015-02-20,5810.24
05,2015-02-20,11207.41
06,2015-02-20,8496.42
07,2015-02-20,15428.33
08,2015-02-20,6247.96
10,2015-02-20,7609.26
09,2015-02-20,4218.9
01,2015-02-19,17320.49
02,2015-02-19,12252.98
03,2015-02-19,4360.81
04,2015-02-19,6693.57
05,2015-02-19,10693.45
06,2015-02-19,8869.54
07,2015-02-19,15896.31
08,2015-02-19,6292.53
10,2015-02-19,8178.88
09,2015-02-19,4217.33
01,2015-02-18,17889.53
02,2015-02-18,13313.11
03,2015-02-18,4439.55
04,2015-02-18,5798.33
05,2015-02-18,12595.4
06,2015-02-18,10586.38
07,2015-02-18,17995.56
08,2015-02-18,6820.16
10,2015-02-18,8620.23
09,2015-02-18,4209.23
01,2015-02-17,17616.76
02,2015-02-17,15206.46
03,2015-02-17,1794.25
04,2015-02-17,7020.64
05,2015-02-17,5131.01
06,2015-02-17,10490.98
07,2015-02-17,19221.89
08,2015-02-17,7570.32
10,2015-02-17,9386.89
09,2015-02-17,4672.62
01,2015-02-16,14962.49
02,2015-02-16,-145.93
03,2015-02-16,3077.09
04,2015-02-16,8331.35
05,2015-02-16,12910.99
06,2015-02-16,11944.67
07,2015-02-16,6531.85
08,2015-02-16,9059.65
10,2015-02-16,12084.74
09,2015-02-16,3007.19
01,2015-02-15,8422.17
02,2015-02-15,220.67
03,2015-02-15,42.6
04,2015-02-15,-108.04
05,2015-02-15,-46.33
06,2015-02-15,275.22
07,2015-02-15,24.19
08,2015-02-15,76.72
10,2015-02-15,66.93
09,2015-02-15,145.98
01,2015-02-14,9052.98
02,2015-02-14,11932.63
03,2015-02-14,2286.3
04,2015-02-14,4979.65
05,2015-02-14,10065.56
06,2015-02-14,9689.73
07,2015-02-14,18760.85
08,2015-02-14,7634.92
10,2015-02-14,8752.75
09,2015-02-14,3510.51
01,2015-02-13,12260.2
02,2015-02-13,11350.71
03,2015-02-13,3302.22
04,2015-02-13,4577.25
05,2015-02-13,9078.66
06,2015-02-13,8987.84
07,2015-02-13,15431.89
08,2015-02-13,6148.91
10,2015-02-13,6740.05
09,2015-02-13,3821.75
01,2015-02-12,12484.66
02,2015-02-12,2789.14
03,2015-02-12,2261.67
04,2015-02-12,5548.37
05,2015-02-12,7867.28
06,2015-02-12,7972.4
07,2015-02-12,13281.05
08,2015-02-12,4972.21
10,2015-02-12,6478.41
09,2015-02-12,3338.0
01,2015-02-11,13645.89
02,2015-02-11,11072.23
03,2015-02-11,3614.05
04,2015-02-11,4499.01
05,2015-02-11,7948.88
06,2015-02-11,8250.22
07,2015-02-11,14062.51
08,2015-02-11,5117.66
10,2015-02-11,6582.46
09,2015-02-11,2915.87
01,2015-02-10,12776.16
02,2015-02-10,9206.85
03,2015-02-10,3835.57
04,2015-02-10,4750.97
05,2015-02-10,7714.97
06,2015-02-10,8113.04
07,2015-02-10,12682.83
08,2015-02-10,4957.23
10,2015-02-10,6210.03
09,2015-02-10,3276.79
01,2015-02-09,13117.76
02,2015-02-09,9746.71
03,2015-02-09,3145.01
04,2015-02-09,4382.76
05,2015-02-09,8468.33
06,2015-02-09,8390.35
07,2015-02-09,12575.99
08,2015-02-09,5165.15
10,2015-02-09,6318.94
09,2015-02-09,3474.15
01,2015-02-08,7710.89
02,2015-02-08,53.39
03,2015-02-08,55.05
04,2015-02-08,-75.68
05,2015-02-08,-0.06
06,2015-02-08,51.31
07,2015-02-08,112.61
08,2015-02-08,60.76
10,2015-02-08,-82.45
09,2015-02-08,186.77
01,2015-02-07,9351.27
02,2015-02-07,12644.72
03,2015-02-07,2733.62
04,2015-02-07,4758.41
05,2015-02-07,10017.82
06,2015-02-07,8162.29
07,2015-02-07,18004.16
08,2015-02-07,7063.21
10,2015-02-07,8060.03
09,2015-02-07,3191.56
01,2015-02-06,17615.81
02,2015-02-06,12886.18
03,2015-02-06,4297.02
04,2015-02-06,5811.95
05,2015-02-06,11938.46
06,2015-02-06,9460.21
07,2015-02-06,17174.33
08,2015-02-06,6651.82
10,2015-02-06,8193.99
09,2015-02-06,4216.65
01,2015-02-05,17142.76
02,2015-02-05,11994.51
03,2015-02-05,4375.54
04,2015-02-05,7033.12
05,2015-02-05,11895.9
06,2015-02-05,10057.83
07,2015-02-05,15124.77
08,2015-02-05,7000.65
10,2015-02-05,8378.61
09,2015-02-05,4848.73
01,2015-02-04,18510.68
02,2015-02-04,14250.38
03,2015-02-04,4023.72
04,2015-02-04,6684.21
05,2015-02-04,11694.22
06,2015-02-04,9726.28
07,2015-02-04,16638.36
08,2015-02-04,7364.27
10,2015-02-04,9547.34
09,2015-02-04,4020.71
01,2015-02-03,19935.74
02,2015-02-03,13465.12
03,2015-02-03,4380.68
04,2015-02-03,8468.3
05,2015-02-03,12402.47
06,2015-02-03,11464.16
07,2015-02-03,17830.4
08,2015-02-03,8157.91
10,2015-02-03,10594.44
09,2015-02-03,4470.08
01,2015-02-02,22001.6
02,2015-02-02,14867.66
03,2015-02-02,5193.63
04,2015-02-02,8513.77
05,2015-02-02,14797.72
06,2015-02-02,13921.92
07,2015-02-02,19865.24
08,2015-02-02,9863.03
10,2015-02-02,12714.3
09,2015-02-02,5479.32
01,2015-02-01,9974.0
02,2015-02-01,68.85
03,2015-02-01,134.65
04,2015-02-01,20.82
05,2015-02-01,-24.7
06,2015-02-01,171.75
07,2015-02-01,-37.39
08,2015-02-01,60.17
10,2015-02-01,25.23
09,2015-02-01,3.41
01,2015-01-31,10921.77
02,2015-01-31,13607.3
03,2015-01-31,2570.12
04,2015-01-31,5116.67
05,2015-01-31,13091.0
06,2015-01-31,8720.23
07,2015-01-31,20776.96
08,2015-01-31,9019.15
10,2015-01-31,9265.8
09,2015-01-31,3907.77
01,2015-01-30,19105.65
02,2015-01-30,13959.11
03,2015-01-30,4999.52
04,2015-01-30,6463.95
05,2015-01-30,14902.12
06,2015-01-30,11452.11
07,2015-01-30,20371.76
08,2015-01-30,6801.61
10,2015-01-30,8727.61
09,2015-01-30,5891.81
01,2015-01-29,18208.9
02,2015-01-29,11864.98
03,2015-01-29,4131.27
04,2015-01-29,6687.12
05,2015-01-29,10962.83
06,2015-01-29,9696.89
07,2015-01-29,16036.01
08,2015-01-29,6045.44
10,2015-01-29,8203.47
09,2015-01-29,4130.9
01,2015-01-28,18417.9
02,2015-01-28,12385.23
03,2015-01-28,3503.17
04,2015-01-28,6123.82
05,2015-01-28,11183.54
06,2015-01-28,9393.53
07,2015-01-28,14576.41
08,2015-01-28,5608.13
10,2015-01-28,8775.86
09,2015-01-28,4476.25
01,2015-01-27,18858.48
02,2015-01-27,12622.45
03,2015-01-27,4642.47
04,2015-01-27,7362.11
05,2015-01-27,12666.39
06,2015-01-27,10343.24
07,2015-01-27,16332.16
08,2015-01-27,7433.18
10,2015-01-27,10077.19
09,2015-01-27,4067.46
01,2015-01-26,21213.8
02,2015-01-26,13128.52
03,2015-01-26,4330.57
04,2015-01-26,8173.99
05,2015-01-26,12123.88
06,2015-01-26,11191.52
07,2015-01-26,16619.27
08,2015-01-26,7731.4
10,2015-01-26,10490.82
09,2015-01-26,4588.8
01,2015-01-25,7184.33
02,2015-01-25,216.82
03,2015-01-25,228.19
04,2015-01-25,-142.92
05,2015-01-25,-102.48
06,2015-01-25,-219.9
07,2015-01-25,110.67
08,2015-01-25,34.05
10,2015-01-25,84.65
09,2015-01-25,75.27
01,2015-01-24,8157.96
02,2015-01-24,8308.96
03,2015-01-24,1490.39
04,2015-01-24,2977.41
05,2015-01-24,8431.14
06,2015-01-24,6787.83
07,2015-01-24,13911.13
08,2015-01-24,5575.4
10,2015-01-24,6310.94
09,2015-01-24,2254.22
01,2015-01-23,11513.47
02,2015-01-23,8835.67
03,2015-01-23,2485.08
04,2015-01-23,4212.39
05,2015-01-23,6784.05
06,2015-01-23,7658.66
07,2015-01-23,11956.5
08,2015-01-23,4920.27
10,2015-01-23,5840.42
09,2015-01-23,2855.35
01,2015-01-22,12575.65
02,2015-01-22,8101.14
03,2015-01-22,2910.05
04,2015-01-22,4488.61
05,2015-01-22,7896.58
06,2015-01-22,8258.87
07,2015-01-22,10909.55
08,2015-01-22,5530.52
10,2015-01-22,5868.01
09,2015-01-22,3557.63
01,2015-01-21,12534.69
02,2015-01-21,8510.99
03,2015-01-21,2421.0
04,2015-01-21,4378.63
05,2015-01-21,8659.21
06,2015-01-21,8468.82
07,2015-01-21,12107.46
08,2015-01-21,4497.41
10,2015-01-21,6165.86
09,2015-01-21,4645.45
01,2015-01-20,12129.96
02,2015-01-20,8450.18
03,2015-01-20,2494.27
04,2015-01-20,3975.6
05,2015-01-20,6775.08
06,2015-01-20,7818.91
07,2015-01-20,11655.29
08,2015-01-20,4727.6
10,2015-01-20,6230.07
09,2015-01-20,3133.62
01,2015-01-19,12901.45
02,2015-01-19,8785.66
03,2015-01-19,2807.51
04,2015-01-19,4763.1
05,2015-01-19,7460.64
06,2015-01-19,8395.92
07,2015-01-19,12030.29
08,2015-01-19,5156.61
10,2015-01-19,6572.85
09,2015-01-19,3684.54
01,2015-01-18,7300.59
02,2015-01-18,170.47
03,2015-01-18,-1.56
04,2015-01-18,-88.57
05,2015-01-18,62.25
06,2015-01-18,115.54
07,2015-01-18,-15.56
08,2015-01-18,135.14
10,2015-01-18,25.06
09,2015-01-18,-11.6
01,2015-01-17,8556.11
02,2015-01-17,11874.05
03,2015-01-17,2687.4
04,2015-01-17,4900.21
05,2015-01-17,9219.93
06,2015-01-17,9783.25
07,2015-01-17,18299.26
08,2015-01-17,7545.44
10,2015-01-17,9282.78
09,2015-01-17,3177.86
01,2015-01-16,17009.54
02,2015-01-16,11709.6
03,2015-01-16,4030.51
04,2015-01-16,6346.18
05,2015-01-16,9396.34
06,2015-01-16,10183.7
07,2015-01-16,17664.1
08,2015-01-16,7106.65
10,2015-01-16,9092.79
09,2015-01-16,4256.23
01,2015-01-15,16455.56
02,2015-01-15,11626.1
03,2015-01-15,3774.03
04,2015-01-15,5994.34
05,2015-01-15,10844.97
06,2015-01-15,9756.76
07,2015-01-15,14912.9
08,2015-01-15,6034.73
10,2015-01-15,8706.82
09,2015-01-15,3471.33
01,2015-01-14,18609.74
02,2015-01-14,11254.9
03,2015-01-14,3442.01
04,2015-01-14,6257.93
05,2015-01-14,9293.59
06,2015-01-14,9708.78
07,2015-01-14,16526.23
08,2015-01-14,6432.28
10,2015-01-14,9241.76
09,2015-01-14,3349.97
01,2015-01-13,18589.54
02,2015-01-13,12587.41
03,2015-01-13,4382.46
04,2015-01-13,6904.29
05,2015-01-13,11781.6
06,2015-01-13,9884.3
07,2015-01-13,14349.04
08,2015-01-13,7076.36
10,2015-01-13,9009.8
09,2015-01-13,3958.98
01,2015-01-12,19683.36
02,2015-01-12,14213.54
03,2015-01-12,4316.98
04,2015-01-12,7837.89
05,2015-01-12,13601.59
06,2015-01-12,11398.16
07,2015-01-12,18314.82
08,2015-01-12,7796.66
10,2015-01-12,11568.97
